5,0201
2,8927
3,1445
2,7138
7,3338
7,9315
2,4322
6,4856
3,3504
5,0026
7,7089
7,5509
2,9216
3,4968
4,0897
6,9477
2,2013
2,8295
6,8903
7,9467
3,9745
2,8076
2,5613
7,5386
7,7717
7,4007
2,0348
2,734
2,4512
7,5983
7,1573
4,7011
2,9157
6,5618
6,6133
2,9677
4,9841
7,9135
3,3985
2,775
7,1117
7,8109
6,4792
2,2695
2,536
7,7331
7,7642
2,13
2,1435
7,5377
2,0461
2,3645
2,1785
3,1437
3,3287
7,4904
6,0353
2,2905
3,727
3,7028
7,078
7,8522
2,6562
7,3196
7,0906
7,9268
2,0939
2,1263
7,9861
7,9234
2,2723
2,3044
2,2948
7,6795
6,8202
7,4511
7,473
3,224
5,7122
7,3411
2,2331
7,4144
7,7151
3,169
2,4587
2,0122
6,9048
2,0164
2,6051
6,8372
7,195
2,7582
6,5256
7,0398
6,7965
7,6154
7,4182
3,4678
2,4057
6,9512
