1,7172
4,9056
0,6143
4,9435
5,1261
0,049
1,1806
4,4553
0,7618
5,9239
4,1495
4,9777
0,265
1,228
0,2456
5,2021
0,5927
1,074
0,1314
0,6496
5,6824
0,1133
5,052
5,7355
5,769
4,8932
2,7904
5,8567
5,5978
5,3346
5,7823
0,8066
0,5702
4,8936
0,458
1,2374
5,0384
5,9626
0,1256
0,6003
5,9309
0,5985
0,372
5,0649
0,3449
4,6715
2,0587
3,5377
0,2488
1,3109
5,8432
0,9956
5,1801
4,5091
5,6616
5,0851
0,8043
2,1695
4,6108
5,2543
5,7865
0,4557
5,4478
0,7135
3,9949
1,2848
5,4463
0,2168
1,0241
1,1871
0,936
5,4941
4,7669
1,4271
0,1071
2,91
5,5411
2,43
0,1261
0,4477
3,1246
5,6884
5,8573
4,4706
5,9379
0,3604
0,6231
5,8969
5,3051
5,5841
0,4796
0,0152
0,0873
0,421
5,7334
4,8165
5,882
5,5464
1,0223
0,0777
