693,4244
694,0699
694,2819
695,9905
690,388
688,4429
694,0331
696,9506
693,1072
690,8086
694,7458
691,9001
690,9623
689,9343
694,5884
693,3996
690,0106
690,8362
691,2221
691,4633
690,5059
692,8101
691,5164
691,6676
693,361
694,0447
687,9754
690,6397
692,7844
693,0208
691,6551
692,1844
692,0876
693,2186
692,276
692,9837
691,2138
691,7127
691,1872
689,3126
693,3835
691,9691
695,1978
691,6947
692,1418
695,7506
691,3507
689,3288
690,7843
691,7589
690,5884
692,5782
692,237
690,3817
688,6534
692,5227
693,5923
689,3357
691,9188
694,4187
689,4998
693,5899
692,9554
690,6175
690,2104
688,8205
694,9827
692,2932
692,4377
693,973
692,7272
692,5279
687,0512
694,6699
690,9778
692,5389
691,9461
692,2748
692,7846
694,2372
691,3808
693,3962
691,7891
691,42
693,7927
693,093
689,5125
692,1836
689,1928
695,3292
688,4035
691,1852
696,017
691,8271
690,9872
689,2661
690,8961
693,9978
689,1555
692,8549
