4,1399
4,2776
9,5792
9,4409
7,3313
5,0749
9,8624
9,9217
4,2139
4,6321
5,1556
9,2567
4,2202
8,6598
4,4717
9,9133
9,1715
4,51
5,2846
9,0636
5,3297
9,9875
4,7162
4,9106
9,6605
9,2673
5,7119
9,656
4,7201
9,746
9,327
6,2956
4,7613
7,9928
4,2205
8,3851
4,0892
4,3977
4,0244
5,4142
4,0713
4,2798
5,6191
9,433
9,2641
4,7675
4,7183
8,4271
4,0141
4,2266
4,2305
4,1031
9,8566
4,8531
9,8742
9,2945
4,2779
7,506
4,792
9,5724
4,2435
9,3988
9,1165
8,993
9,9932
4,0981
5,4721
4,233
9,1385
4,6466
6,483
8,4947
4,9981
9,7051
8,8313
4,9268
8,1992
8,9392
9,9342
4,4826
4,2287
4,084
9,2561
8,7725
9,7322
9,4673
9,5143
4,8201
6,3829
8,5333
6,6053
9,6028
9,4572
4,3637
9,7635
9,7343
5,1544
4,8912
9,3483
4,2779
