74,8256
74,1678
74,1839
74,5701
74,9054
74,0118
74,4333
74,8296
74,2267
74,0731
74,1033
74,3827
74,6167
74,1338
74,6569
74,2651
74,3817
74,3964
74,0079
74,5726
74,1142
74,6765
75,4085
74,1855
74,8536
74,7702
74,1992
74,4159
74,3383
74,677
74,2959
74,4234
74,5274
74,123
74,2291
74,3737
75,0192
74,3287
74,176
74,1017
74,11
74,5155
75,0739
74,1541
74,398
74,3267
74,7399
74,1804
74,1863
75,2046
74,4271
74,0164
75,9857
74,2431
75,0834
74,4326
74,7986
74,0114
74,1166
74,1307
74,1332
74,2932
74,0419
74,107
74,3407
74,1706
74,1918
74,0699
74,5541
74,5736
74,0426
74,852
74,4222
74,22
74,1323
74,0008
74,0995
74,8836
74,2583
74,0216
74,191
74,1469
74,0795
74,5998
74,3544
75,294
74,0935
74,1676
74,2559
74,2141
74,102
74,1615
75,7813
74,2149
74,0323
74,6366
74,4217
74,7638
74,3241
74,3129
