7,5898
2,1142
2,3868
2,4116
3,5789
2,597
7,6186
7,1488
7,4076
3,5614
7,611
2,7612
7,9509
7,2004
7,2772
2,4774
6,5731
7,477
6,9761
2,6908
2,5569
7,8545
2,2892
3,7116
2,9314
3,0015
2,096
2,0687
7,848
5,1544
7,557
2,5919
3,0074
7,7016
2,7833
7,7627
6,7134
7,607
2,2181
2,0035
2,0731
2,4031
7,1436
3,5966
2,3558
2,6534
4,2834
4,3954
7,9933
2,2227
3,6394
7,1996
5,6885
7,3263
2,7188
3,1505
7,8493
2,0416
2,0686
7,4271
7,252
6,2672
7,7533
7,6952
7,2195
2,8299
7,3485
7,0578
7,5458
4,5205
6,1698
6,7378
7,147
7,1558
3,1959
7,3376
2,8078
7,4656
6,5298
7,4208
2,3529
7,8363
7,5774
2,6752
2,1057
6,98
5,0207
3,1116
7,0301
7,4782
7,8215
3,2107
2,6477
2,2621
2,0563
7,2731
6,2883
2,0819
4,5965
2,1589
