37,2003
37,4824
37,1235
37,1791
37,095
37,8051
37,1894
37,187
37,2277
38,0021
37,6604
37,7374
37,1217
38,2883
37,0663
37,4859
37,0648
37,8572
38,9881
37,6474
38,0238
37,3078
37,1907
37,1922
37,355
38,024
37,0103
37,3897
37,006
37,468
37,012
37,2348
37,1596
37,2494
37,174
37,1896
37,0063
38,5517
37,1451
37,0701
37,8447
37,3728
37,4271
37,5859
37,2209
37,4578
37,662
37,4004
37,4107
37,2006
37,1343
37,2632
37,0718
37,0987
37,1194
37,2013
37,3098
38,2303
37,0689
37,9399
37,614
37,3266
37,1566
37,1413
37,3667
37,2804
37,4412
37,0273
37,0934
37,1765
37,331
37,7884
37,5524
37,4697
37,3694
38,7656
37,2057
37,2309
37,103
37,0967
37,3411
37,6557
37,4512
37,0163
37,2914
37,0955
37,4455
37,1078
37,855
37,6679
37,0584
37,3863
37,1814
37,7983
37,3281
37,5325
37,0259
37,3149
37,0489
37,4278
