663,3051
665,49
660,1226
662,2142
661,842
663,2234
663,6498
662,6399
663,522
664,5855
663,0273
663,0973
664,3725
658,0066
663,5777
662,7556
662,2035
667,9814
664,6124
662,2706
661,0702
661,8304
660,9414
661,8842
662,3227
664,6713
663,241
663,5657
664,6114
665,3669
661,6497
665,9504
662,2949
666,3752
662,5451
665,2843
663,9481
664,6058
663,8675
665,4811
663,7793
660,7744
659,376
659,7785
664,3502
659,386
664,0414
662,6721
661,6712
662,9159
665,3738
661,1231
663,8271
664,8022
661,7662
662,9062
662,4347
663,2657
665,2211
665,9832
665,732
662,787
664,185
660,789
662,1802
662,0532
662,701
664,257
664,7258
666,5709
663,7082
661,6037
664,1823
664,1216
662,2534
661,9966
660,6148
667,6061
660,7464
662,8381
659,4346
663,1916
663,9699
661,9593
661,5036
661,0648
663,4914
664,5625
667,5506
661,8621
662,3891
662,6366
666,7326
664,0633
663,6237
660,8899
666,8201
658,9061
660,8983
660,3053
