9,9391
8,6141
4,0759
7,8823
9,9069
4,8921
4,4415
9,2303
6,9511
5,2659
4,3805
7,6777
9,3807
8,6769
8,49
8,8501
4,8648
9,2122
4,0626
9,3997
9,5572
9,7548
4,9343
9,8492
4,0405
9,8871
5,3003
4,0953
5,3573
9,8989
4,868
7,3824
9,1369
7,3723
9,1728
9,6128
8,4081
9,4679
4,623
8,9304
4,2793
9,6043
9,415
8,8727
9,0689
8,6863
9,8075
8,9954
4,3617
9,5481
8,9797
4,7495
4,3288
4,951
6,5279
4,9339
5,108
4,8291
4,8617
8,96
9,4717
5,2901
9,9927
4,426
9,7111
8,6754
5,3524
4,543
4,1421
4,8916
9,5672
9,516
5,8812
9,4944
4,162
8,9203
4,2325
4,2664
4,4264
9,4253
4,2999
9,5722
9,6484
5,0976
5,2551
4,3969
4,5289
4,0224
9,8108
9,8036
9,3752
4,7266
6,0373
4,5846
4,8367
4,2956
5,0854
5,1719
9,9124
4,1237
