5,389
1,0045
5,6838
1,4183
0,8421
1,1698
2,9893
0,2444
0,2132
0,8514
0,3146
0,2109
5,3804
0,8841
0,1547
5,3861
0,8019
0,04
0,6232
5,7157
0,0523
5,9747
0,6132
3,9065
0,0709
4,6905
5,0258
5,841
0,3832
1,6464
5,7612
3,5299
0,7011
5,5202
1,5713
4,6587
5,5848
5,5389
5,5877
4,6851
0,5243
0,8765
5,3417
0,6884
5,8972
3,3839
2,0388
5,389
5,9769
4,6523
0,1518
5,2128
0,0795
0,1886
1,207
5,2216
0,7208
3,1947
5,631
4,8715
2,462
5,472
5,029
5,1238
0,0692
5,6943
5,473
5,3486
0,0252
1,862
0,448
5,7805
4,5617
0,0537
5,6113
0,3722
0,1526
5,6597
3,6103
5,9514
5,643
5,9419
0,2824
5,8451
5,0698
0,788
5,2445
0,6727
4,6994
5,1098
5,4958
0,4499
0,2653
0,3344
5,5196
0,3895
4,8637
1,2989
0,8381
1,7651
