7,8618
2,5302
2,3918
7,7876
6,9813
6,7493
4,7077
7,6567
2,1251
3,0106
7,2726
7,4306
7,6328
3,3251
6,6611
2,8578
2,0293
6,286
7,8502
2,3976
2,43
7,6672
3,0801
2,6367
6,5993
4,7842
2,2242
2,2077
7,3684
3,1022
4,2769
3,0871
2,279
7,7727
2,0845
5,5679
6,8778
6,9631
7,6754
6,9969
6,256
7,709
2,4452
5,5221
2,4685
7,6694
2,8464
7,5039
7,5573
3,9713
7,6051
7,4505
7,1956
2,0734
2,2102
2,0715
2,6595
3,4858
7,8438
2,6033
3,3878
3,3311
7,5468
5,7056
7,4736
2,6681
6,6183
7,1036
2,2939
7,889
7,3916
7,4555
2,4435
3,3928
2,8194
2,6786
7,9681
2,117
2,1057
2,516
2,5338
2,0424
2,7833
6,8407
6,149
7,9805
3,6224
2,742
2,7626
7,2472
5,5233
7,8381
6,6613
2,0215
7,0807
7,0082
6,9506
2,1865
6,8479
7,5251
