1,7107
1,9036
1,3388
1,2049
2,1021
6,3649
6,445
5,4343
2,0637
6,2807
1,7701
2,7879
1,242
6,4275
2,7533
6,9304
6,8869
1,6989
1,7395
4,4404
6,9156
6,8544
1,8243
6,7084
6,7831
6,3188
1,0425
1,3668
6,191
6,8731
6,568
5,6827
6,2508
6,1528
1,9751
1,3709
1,5903
1,1434
6,912
5,8484
6,9706
6,8367
2,0117
3,6614
6,1453
2,5793
5,8775
6,7437
1,2753
2,0236
6,3438
1,4391
6,4612
2,4456
6,7206
6,8498
1,5243
6,7438
2,2681
6,5347
2,5091
1,3173
1,3266
1,2836
1,6352
5,4055
3,0598
2,4635
6,4669
6,351
1,6706
1,2983
1,0564
6,627
6,3602
2,884
1,6325
4,9813
1,4992
6,5325
5,9519
2,053
6,6731
1,1807
4,387
1,5146
1,7396
5,4513
1,0587
5,4601
6,2268
4,8091
1,0201
1,1477
6,3661
3,7349
1,0997
5,4842
6,6495
1,501
