2,1453
7,326
2,7339
2,2817
2,0683
2,0681
7,0842
7,7359
3,0014
6,5489
7,8922
2,2844
5,5693
7,7315
2,6344
3,563
3,515
2,0267
7,6267
2,609
6,7858
7,214
2,1746
7,7783
2,1152
2,2384
7,8299
7,1304
7,8617
7,3952
2,5599
6,8796
2,3277
2,9524
6,7099
7,2875
2,2792
7,6172
3,161
2,4994
2,1639
4,8809
7,5959
2,5481
3,0414
6,9562
2,2453
2,023
4,6586
2,0286
5,9522
7,4358
2,9855
7,4242
2,1287
7,6495
3,6152
7,6899
3,8761
7,0068
6,8211
4,3228
7,8378
2,2554
2,7315
3,1847
2,1099
6,7807
7,9407
3,2014
5,9137
3,4213
7,9949
7,6888
2,5562
7,9514
6,2022
2,7694
6,9079
2,9688
2,0272
3,4047
2,6194
2,1684
7,1102
6,9533
2,7337
2,5298
6,8399
3,3405
7,5246
7,8697
7,5249
6,4416
7,8669
7,0596
7,536
5,1945
7,2637
2,8614
