587,5797
592,4898
590,7467
592,7767
590,1088
587,5502
592,7058
593,1393
589,42
591,3168
590,1983
591,1364
586,3193
591,747
589,64
589,1558
590,7062
591,7046
588,2245
588,8608
586,5698
590,0939
590,1614
591,9037
589,5001
589,0148
589,9267
589,5607
590,1343
586,029
590,3112
587,709
587,7675
589,9912
590,3539
588,5587
589,0407
585,0235
587,3244
587,8929
585,414
589,3644
591,2647
590,834
593,4624
591,9775
588,0191
590,448
592,8931
588,4089
588,8392
587,844
588,1702
588,6432
589,5824
591,2019
589,2447
586,9934
588,7607
590,848
591,4663
588,3538
589,9221
592,3388
590,9019
591,164
589,5903
588,2863
589,8936
591,4788
587,6598
592,4097
589,9723
590,5224
593,4756
590,0428
590,0748
592,4196
587,9939
589,2392
588,7963
590,0201
592,7089
591,4872
591,0807
589,445
589,9213
588,5556
591,1958
588,5034
589,0263
588,7828
593,2854
589,8625
594,9811
590,6501
594,1011
588,1939
592,6333
590,7085
