4,0589
4,8934
9,5936
8,9049
9,109
9,1953
4,0768
4,1211
4,0357
4,0632
9,8127
6,1716
5,0655
9,6058
5,8035
9,6751
9,7509
4,642
9,174
4,6989
8,9468
8,4747
4,6419
9,6884
5,6495
7,6624
4,2635
9,8713
9,8447
4,6354
9,0095
9,5145
5,3316
4,1454
6,8293
5,23
8,637
8,7445
9,4774
4,0789
4,3095
8,8388
4,1944
8,885
9,6323
7,0829
4,5464
5,3686
5,1882
4,2742
4,2527
9,0602
8,6654
4,636
4,6895
5,2489
4,3746
4,2465
4,2518
4,8021
4,2625
4,0151
9,4671
4,2056
9,6912
9,6758
9,8673
5,1679
8,9319
4,9318
9,7411
5,08
9,8405
9,8928
9,9522
8,4578
9,0308
4,5615
9,9192
5,2293
4,1377
9,5281
4,224
4,0596
9,2222
9,0884
4,709
9,8107
8,6628
9,5229
5,3102
4,52
7,3777
9,9507
6,6001
7,7468
4,8066
9,0386
9,7892
8,8256
