280,8446
284,7109
282,0446
284,3823
280,5906
287,9489
286,9529
280,7445
285,5068
283,1137
279,5009
279,6554
282,6823
282,2652
281,3255
283,7111
282,3899
284,5139
282,9718
282,6132
282,863
283,3327
283,449
280,6751
281,5349
284,7166
283,2117
285,4682
286,2076
283,4501
281,2733
286,5981
280,7669
284,3957
281,7132
278,094
284,979
283,3721
285,8693
283,361
285,4413
278,9297
283,0744
280,8606
280,8982
284,4956
280,5089
282,7711
281,6853
282,287
283,8173
284,7406
282,9886
283,1025
281,4876
282,3703
281,8639
287,4816
284,4268
283,8879
283,5467
282,8212
282,0469
281,7403
283,3431
283,0545
281,4993
282,161
281,9246
283,5284
282,268
281,6207
281,242
285,4612
282,9919
285,2208
279,5307
281,9592
282,5135
285,0713
284,0679
283,0704
281,5163
279,6702
285,4532
284,4344
284,2832
282,7499
283,834
281,777
284,7444
283,5809
284,1483
282,6965
280,2121
282,2988
284,4179
280,8564
285,8976
286,0142
