326,039
323,6728
324,7454
320,763
325,8922
323,3359
325,115
327,4078
326,6941
325,3593
325,2866
324,9785
321,6057
327,4322
322,429
323,2094
324,4491
321,8258
322,8948
323,1422
324,5167
322,0823
325,9662
326,9912
324,0246
324,2374
323,7157
323,7299
327,0808
324,4157
322,1088
326,0942
323,5604
321,854
326,4433
324,0192
324,702
322,4502
326,2857
324,9979
323,3596
324,8865
322,2307
324,9367
325,2438
325,7565
326,6508
325,2245
327,3713
328,8719
320,6033
323,7467
322,8585
325,8885
322,2547
323,6137
324,2724
325,3213
323,4387
325,5076
323,33
323,1287
324,1919
323,998
320,4647
322,7705
324,7002
319,0348
322,7023
321,1296
322,7755
321,5099
324,0809
325,3142
321,7751
326,1381
323,6332
324,73
322,9766
326,6413
323,9302
322,5681
323,718
321,4201
323,1233
324,8582
323,4684
322,8722
325,654
319,7231
328,9529
321,0086
325,927
326,9614
325,0391
320,8287
325,4314
321,3248
324,4612
324,8433
