45,197
45,011
45,1998
45,1715
45,0518
46,995
46,2407
45,0064
45,2535
45,3899
45,721
45,4452
45,4774
46,6146
45,0727
45,6472
45,0382
45,6046
45,1381
45,8389
45,8207
45,2399
45,2679
45,5221
45,7196
45,3334
45,0636
45,5556
45,2483
45,0608
45,3116
45,4565
45,7083
45,2989
45,1046
45,0992
45,3008
46,0161
45,406
45,6596
45,2555
45,24
45,824
45,3955
45,1206
45,4483
45,4258
45,6399
45,045
45,5028
46,0646
45,4819
45,193
45,0785
45,0618
45,358
45,4394
46,045
45,0649
45,3899
45,3257
45,2106
45,4029
45,0541
45,1102
45,115
45,1087
45,2928
45,1431
45,0107
45,6282
45,2954
45,1828
45,0901
45,1958
45,6998
46,3623
45,0111
45,0296
45,0753
45,1692
45,1157
45,0247
45,8073
45,53
45,0559
45,2688
45,0312
46,433
45,1786
45,3165
45,1765
45,0715
45,2397
45,2614
45,1491
45,0021
45,8113
45,3871
45,5059
