433,9315
435,0302
439,4356
431,5863
433,2437
436,2246
435,8804
435,9497
434,0578
434,9462
438,2033
434,5198
435,2746
437,7998
435,2145
438,1116
437,5951
431,7071
433,8394
435,6305
435,2449
437,5996
434,0546
434,0912
432,2415
434,9445
433,4295
432,2369
433,3956
436,9027
434,8655
433,0505
434,4015
436,6692
433,6122
435,9896
432,1781
436,5771
434,8379
435,3798
436,1036
432,6636
436,2014
435,98
434,0253
432,7045
435,5944
432,9089
437,4317
433,1952
437,4059
436,7497
434,9318
433,0706
434,159
434,3618
433,8731
434,0686
432,2675
435,9957
437,5665
435,7901
430,0739
435,0421
436,4084
439,6909
434,584
436,7105
434,0165
436,4591
432,8647
437,8336
434,7393
431,4823
435,5222
430,0152
434,5597
437,2568
435,8288
431,7108
436,8812
433,4136
433,1328
435,3481
436,1938
438,0768
435,5071
434,5033
435,4108
436,5508
432,1992
436,4795
436,245
438,8698
437,0121
433,714
433,626
436,2146
432,1938
439,9905
