84,2257
84,2163
84,1692
84,1076
84,1064
84,0505
84,4931
84,1131
85,6303
84,086
84,9363
84,4918
85,2127
84,0784
84,1162
84,3772
84,3453
84,7968
84,0281
84,1776
84,59
84,215
84,1351
84,3608
84,4216
84,1875
84,8159
84,7273
84,5285
84,2852
84,6813
84,1911
84,1098
84,0088
84,3241
84,3497
84,8453
84,6858
84,599
84,0076
84,0398
84,0092
84,2883
84,4301
84,5043
84,1252
84,2825
85,9955
84,2303
85,3469
84,5059
85,0422
84,6321
84,0781
84,3787
84,3652
84,1324
84,6689
84,4509
84,2058
84,9983
84,1522
84,2813
84,1545
84,2591
84,0212
84,2886
84,0893
84,0828
84,1888
84,3292
84,0141
85,0294
84,0515
84,306
84,4659
84,2222
85,4003
84,4404
84,4912
84,0638
84,0395
84,1159
84,2087
84,4015
85,0919
84,0946
84,626
84,3947
84,8205
84,473
84,7238
84,025
84,4491
84,1318
84,0425
84,0585
84,3844
84,0244
84,1965
