80,0705
80,3191
80,0731
80,3485
80,1407
81,0345
80,3795
80,1679
80,4593
80,3331
80,5004
80,0951
80,9678
80,3007
81,8738
80,4711
80,0212
80,5784
80,2131
80,7984
80,0469
80,0605
80,3038
80,1454
81,3349
80,1323
80,2921
80,6177
80,1463
80,1763
80,0616
80,1479
80,7754
80,204
80,0172
80,0256
81,0015
80,1017
80,1811
80,0994
80,0971
80,4378
80,4939
80,6404
80,4187
80,5808
80,2718
80,236
80,8449
80,0009
80,1434
80,2137
80,5788
80,0049
80,4358
80,7309
81,321
80,5021
80,3647
80,5468
80,182
80,0597
81,5011
80,228
80,2794
80,3487
80,0725
80,0001
80,3936
80,3247
80,1669
80,1625
80,3827
80,4047
80,5173
80,2615
80,9651
80,6202
81,0011
80,0048
80,3057
80,1324
80,1153
80,1919
80,0212
80,1871
80,2164
80,2709
80,807
80,1246
80,1951
80,2114
80,7114
80,2567
80,7063
80,0493
80,2547
80,1645
80,8112
81,9947
