7,3281
7,5594
7,6693
3,1916
2,6279
2,1348
6,8751
2,469
3,3632
7,4909
7,971
7,6434
6,9128
6,7317
7,6509
3,7313
2,011
2,7968
2,1521
2,0863
2,4561
7,5542
7,5446
2,7608
2,063
3,7782
6,869
2,2127
2,1966
4,9056
7,7567
5,6681
7,7655
2,5809
7,2346
3,4467
6,6388
5,1769
7,8961
7,8537
7,0225
3,1208
5,2937
2,0155
2,179
6,8695
7,3631
6,7669
7,6097
3,8446
2,0109
7,9772
2,6483
2,0771
2,9996
2,1033
2,4846
2,7758
7,9326
3,0197
6,6349
7,9843
6,954
2,3045
2,5923
2,7708
7,4973
7,9839
3,6968
3,8187
2,7956
7,4887
2,5656
6,3105
3,2745
4,8134
2,6711
2,324
7,8304
5,9467
7,7522
7,6824
2,5089
7,5148
2,4893
7,0561
6,8975
6,6769
7,0745
2,3347
5,6043
6,8897
7,2883
7,152
2,6264
7,2012
3,4906
3,1188
2,9555
2,1253
