586,799
588,1026
583,3818
586,4803
583,2965
584,4984
584,4423
582,0441
583,9268
585,602
587,3731
584,322
582,6611
586,4561
584,0998
585,8915
586,9987
586,9545
588,97
584,854
583,5128
584,4003
580,9563
586,499
583,0128
584,7753
583,1221
586,8232
583,0564
581,8584
582,8151
584,1474
584,373
582,3454
585,2789
587,792
585,8056
584,8996
584,8082
587,6504
588,3327
586,0382
583,6062
584,5039
586,0943
585,7386
583,5931
586,5294
585,6324
582,1902
582,4697
585,6873
583,8788
582,3295
585,113
584,5715
586,6564
585,9124
587,0674
584,4773
584,6897
583,1044
587,0834
586,5046
587,1981
585,6441
587,9906
584,0611
585,7218
585,9049
585,584
582,3946
582,4423
587,5628
589,7166
583,6419
584,9542
586,9305
588,3678
585,7206
586,536
583,3008
581,4828
585,3636
585,9061
581,4987
586,2885
583,0173
584,2111
584,4026
580,0629
584,2803
581,6048
587,1608
583,5951
585,303
585,254
585,6799
583,6072
589,9064
