9,6196
9,2956
8,7648
5,3991
4,2124
4,7902
9,2773
4,1484
9,0283
4,1713
4,5026
8,7713
4,2565
9,7593
4,0554
4,2127
4,7619
9,5251
5,1708
4,0706
4,1681
5,0478
9,4633
4,5606
5,7038
4,2606
9,8756
9,3261
6,6997
5,3706
9,846
9,5503
4,3835
5,0409
5,1305
9,5258
9,5689
4,0314
9,5024
5,907
8,683
9,7677
9,7482
4,9285
8,8182
5,5675
9,9161
9,332
9,4668
4,4592
4,3289
9,9751
9,8697
8,9893
9,2483
9,5733
4,2296
4,0655
4,7512
7,2544
9,3995
9,9003
6,3147
9,8646
9,2687
4,8607
5,1033
4,4016
4,1457
9,7004
4,7653
8,8245
5,6701
7,4648
8,994
9,4785
4,1099
5,3643
4,7257
6,8927
5,4675
4,2315
7,7725
8,9659
4,2805
4,7725
8,6547
4,3917
4,5951
9,1354
8,5421
9,7066
5,3969
4,2357
8,1348
9,9583
5,0525
8,6579
4,6303
9,0168
