947,7684
945,4487
947,9098
947,8381
949,3699
949,3111
951,4786
950,0489
950,2789
944,0768
947,1188
946,2518
950,2564
946,6734
947,4809
949,6406
951,9177
953,9579
947,857
950,243
947,0666
950,6766
950,7767
952,0508
947,399
949,8394
949,0565
950,9347
950,2893
948,8176
950,9598
948,6166
948,7161
946,089
948,5924
948,02
946,0033
948,9511
946,9595
950,3595
952,3777
948,6685
950,104
949,8616
949,8762
947,9967
950,4666
951,051
945,9991
947,7665
947,8156
950,4595
946,414
949,1706
949,4205
945,6742
947,2591
947,0271
948,9597
948,4567
945,5176
948,4565
946,1137
946,3615
945,7141
953,3652
946,8122
949,5634
948,0525
949,0863
948,6179
947,1796
949,0414
951,1749
951,5604
948,991
948,8405
952,4476
947,4227
949,0494
948,629
951,9341
950,004
949,907
951,8951
952,2008
944,0618
949,5983
948,8927
949,811
948,7988
949,9176
949,8032
951,5895
946,9836
951,5224
951,0876
948,6316
948,5863
949,7866
